Time,P1,P2,IM,Rec
721,0.999485694,0.981528944,1.31,0.99252
731,0.99951409,0.982145357,1.31,0.99286
741,0.999540701,0.982737595,1.31,0.99334
751,0.999565654,0.983306755,1.31,0.99366
761,0.999589065,0.983853878,1.31,0.99404
771,0.999611042,0.984379953,1.31,0.99448
781,0.999631682,0.984885916,1.31,0.99476
791,0.999651077,0.985372656,1.31,0.99516
801,0.999669312,0.985841018,1.31,0.99548
811,0.999686464,0.986291803,1.31,0.99576
821,0.999702605,0.986725773,1.31,0.99606
831,0.999717803,0.987143653,1.31,0.99624
841,0.999732119,0.987546131,1.31,0.9965
851,0.999745611,0.987933862,1.31,0.99672
861,0.999758331,0.988307469,1.31,0.99704
871,0.99977033,0.988667546,1.31,0.99722
881,0.999781653,0.989014656,1.31,0.99748
891,0.999792343,0.989349339,1.31,0.9976
901,0.999802439,0.989672107,1.31,0.99782
911,0.999811979,0.989983447,1.31,0.99816
921,0.999820997,0.990283827,1.31,0.9983
931,0.999829525,0.990573689,1.31,0.99844
941,0.999837592,0.990853458,1.31,0.99854
951,0.999845227,0.991123538,1.31,0.99862
961,0.999852455,0.991384314,1.31,0.99868
971,0.999859301,0.991636156,1.31,0.99894
981,0.999865787,0.991879414,1.31,0.99916
991,0.999871935,0.992114426,1.31,0.9993
4,0.366306871,0.296076407,1.41,0.21278
14,0.487985296,0.430231597,1.41,0.34728
24,0.574312974,0.448222725,1.41,0.41454
34,0.649627677,0.469290385,1.41,0.47312
44,0.709734612,0.495242559,1.41,0.5253
54,0.757163425,0.523510203,1.41,0.56934
64,0.794933625,0.552134979,1.41,0.60596
74,0.825411841,0.579957862,1.41,0.63746
84,0.850318607,0.606374438,1.41,0.66544
94,0.870897698,0.631118904,1.41,0.69088
104,0.88806105,0.654120239,1.41,0.7138
114,0.902490198,0.675413943,1.41,0.7348
124,0.914704197,0.695089843,1.41,0.75348
134,0.925105129,0.713261964,1.41,0.77078
144,0.934009086,0.730051576,1.41,0.78748
154,0.941667706,0.745577991,1.41,0.80248
164,0.948283482,0.759953878,1.41,0.81514
174,0.95402088,0.773283168,1.41,0.82756
184,0.959014556,0.785660416,1.41,0.83856
194,0.963375541,0.79717095,1.41,0.8494
204,0.967195961,0.807891431,1.41,0.85952
214,0.970552688,0.817890579,1.41,0.86782
224,0.973510193,0.827229964,1.41,0.87644
234,0.976122796,0.835964769,1.41,0.8839
244,0.978436466,0.844144515,1.41,0.89064
254,0.980490253,0.851813709,1.41,0.89642
264,0.98231746,0.85901243,1.41,0.9023
274,0.98394658,0.865776842,1.41,0.90768
284,0.985402077,0.872139652,1.41,0.91316
294,0.986705017,0.878130501,1.41,0.91782
304,0.987873594,0.883776312,1.41,0.92224
314,0.988923564,0.889101594,1.41,0.92604
324,0.989868613,0.894128701,1.41,0.93008
334,0.990720651,0.898878066,1.41,0.93412
344,0.991490075,0.903368402,1.41,0.93774
354,0.992185979,0.907616876,1.41,0.94106
364,0.992816333,0.911639268,1.41,0.94428
374,0.993388143,0.915450105,1.41,0.94672
384,0.993907573,0.919062783,1.41,0.9496
394,0.994380063,0.922489672,1.41,0.9523
404,0.994810419,0.925742214,1.41,0.9549
414,0.995202898,0.928831005,1.41,0.95684
424,0.995561274,0.93176587,1.41,0.95878
434,0.995888904,0.934555932,1.41,0.96086
444,0.996188771,0.937209671,1.41,0.96332
454,0.996463537,0.939734977,1.41,0.96524
464,0.99671558,0.942139201,1.41,0.96666
474,0.996947024,0.944429196,1.41,0.96806
484,0.997159773,0.94661136,1.41,0.96946
494,0.997355532,0.94869167,1.41,0.97072
504,0.997535835,0.950675713,1.41,0.97174
514,0.997702061,0.95256872,1.41,0.97316
524,0.99785545,0.954375588,1.41,0.97484
534,0.997997122,0.956100907,1.41,0.97578
544,0.998128087,0.957748984,1.41,0.97718
554,0.998249259,0.959323861,1.41,0.9783
564,0.998361462,0.960829334,1.41,0.97936
574,0.998465447,0.962268971,1.41,0.98056
584,0.998561891,0.963646128,1.41,0.98136
594,0.998651411,0.964963964,1.41,0.98226
601,0.998710258,0.965852752,1.41,0.98288
611,0.998789267,0.967076474,1.41,0.98386
621,0.998862751,0.968248516,1.41,0.98474
631,0.998931146,0.969371413,1.41,0.98558
641,0.998994849,0.970447557,1.41,0.98626
651,0.999054222,0.971479208,1.41,0.98722
661,0.999109596,0.972468498,1.41,0.98786
671,0.999161275,0.973417443,1.41,0.9886
681,0.999209536,0.974327949,1.41,0.98938
691,0.999254634,0.97520182,1.41,0.9901
701,0.999296801,0.976040761,1.41,0.99052
711,0.999336251,0.976846386,1.41,0.99102
721,0.999373182,0.977620226,1.41,0.9915
731,0.999407775,0.97836373,1.41,0.992
741,0.999440195,0.979078273,1.41,0.99236
751,0.999470597,0.979765155,1.41,0.9928
761,0.999499121,0.980425615,1.41,0.99318
771,0.999525897,0.981060825,1.41,0.99366
781,0.999551046,0.981671897,1.41,0.99408
791,0.999574679,0.982259891,1.41,0.99436
801,0.999596898,0.98282581,1.41,0.99458
811,0.999617799,0.98337061,1.41,0.99494
821,0.999637469,0.9838952,1.41,0.9951
831,0.99965599,0.984400441,1.41,0.9954
841,0.999673436,0.984887156,1.41,0.99576
851,0.999689878,0.985356127,1.41,0.99614
861,0.999705381,0.985808099,1.41,0.99642
871,0.999720005,0.986243779,1.41,0.9966
881,0.999733805,0.986663845,1.41,0.99692
891,0.999746834,0.987068938,1.41,0.9972
901,0.999759139,0.987459672,1.41,0.99744
911,0.999770767,0.987836633,1.41,0.9977
921,0.999781758,0.988200379,1.41,0.99792
931,0.999792153,0.988551441,1.41,0.99814
941,0.999801986,0.988890327,1.41,0.9983
951,0.999811292,0.989217522,1.41,0.9985
961,0.999820103,0.989533489,1.41,0.9987
971,0.999828449,0.989838671,1.41,0.99892
981,0.999836356,0.99013349,1.41,0.99908
991,0.99984385,0.990418349,1.41,0.99924
4,0.320783236,0.257688377,1.51,0.18212
14,0.436651697,0.378199718,1.51,0.30048
24,0.525881188,0.395730817,1.51,0.36542
34,0.605126481,0.417215706,1.51,0.4234
44,0.669475039,0.443882473,1.51,0.47414
54,0.721096452,0.473062055,1.51,0.52004
64,0.762816087,0.502749228,1.51,0.55946
74,0.796909546,0.531751212,1.51,0.59308
84,0.825067768,0.559435934,1.51,0.6233
94,0.848539245,0.585514057,1.51,0.65012
104,0.868258287,0.609894373,1.51,0.6737
114,0.884936648,0.632595144,1.51,0.69542
124,0.899125911,0.653691607,1.51,0.71628
134,0.911259999,0.673285582,1.51,0.73564
